sep=;
# Multi-simbolo: BTCUSDT, ETHUSDT, XRPUSDT, TRXUSDT, GALAUSDT, SUIUSDT, SOLUSDT, ADAUSDT, DOGEUSDT, BNBUSDT
# Parametros: {"detection_method": "atr_dynamic", "consol_min_bars": 8, "consol_max_bars": 50, "consol_max_range_pct": 6, "consol_atr_ratio": 0.6, "consol_body_ratio": 0.5, "consol_max_outside_bars": 3, "lookforward_bars": 100, "max_price_range_pct": 6, "entry_mode": "va_breakout", "position_mode": "concurrent", "swing_bars": 5, "sl_mode": "zone_opposite", "atr_dyn_period": 100, "atr_dyn_ma_period": 20, "atr_dyn_multiplier": 1.5, "atr_dyn_min_bars": 20, "atr_dyn_max_breakout": 5, "atr_dyn_merge_overlap": true, "use_atr_band": false, "atr_band_period": 200, "atr_band_multiplier": 1, "atr_band_ma_period": 20, "use_reentry": true, "max_reentry_bars": 3, "use_ttm_prefilter": true, "ttm_atr_length": 30, "ttm_kc_multiplier": 1, "ttm_min_squeeze_bars": 10, "use_bbwp_scoring": false, "bbwp_lookback": 252, "bbwp_squeeze_threshold": 20, "use_inside_pct_filter": false, "min_inside_pct": 70, "min_score_filter": 30, "use_continuation_score": false, "sl_poc_buffer_pct": 50, "vp_bins_per_zone": 30, "tp_rr_ratio": 1}
# Fecha: 2026-02-08T11:23:54.045562
zona_num;simbolo;fecha_entrada;fecha_cierre;precio_min;precio_max;rango_pct;direccion;precio_breakout;modo_entrada;precio_entrada;offset_barras;sl_price;tp_price;resultado;pnl_r;equity_r;r_multiple;alcanzo_2r;alcanzo_3r;barras_cierre;velas_en_zona;duracion_horas;score
2485;SOLUSDT;2025-11-30 22:05;2025-11-30 23:54;127,14;129,26465;1,66;DOWN;127,31;VA Breakout;127,31;0;128,53;126,09;WIN;2;3134,0;49,2;Si;Si;110;142;2,4;60.0
2486;ADAUSDT;2025-11-30 22:06;2025-11-30 22:35;0,38831650000000006;0,396105;1,99;DOWN;0,3887;VA Breakout;0,3887;0;0,39;0,39;WIN;2;3136,0;50,23;Si;Si;30;155;2,6;63.0
2487;TRXUSDT;2025-11-30 22:08;2025-11-30 22:39;0,2772927;0,2783816499999999;0,39;DOWN;0,2774;VA Breakout;0,2774;0;0,28;0,28;WIN;2;3138,0;15,1;Si;Si;32;123;2,0;66.0
2488;BNBUSDT;2025-11-30 23:10;2025-12-01 00:20;825,2;833,4125;0,99;DOWN;827,3;VA Breakout;827,3;0;834,28;820,32;WIN;2;3140,0;36,93;Si;Si;71;64;1,1;65.0
2489;XRPUSDT;2025-11-30 23:11;2025-11-30 23:36;2,0385;2,065706;1,33;DOWN;2,0432;VA Breakout;2,0432;0;2,06;2,03;WIN;2;3142,0;63,32;Si;Si;26;87;1,4;37.0
2490;BTCUSDT;2025-11-30 23:12;2025-11-30 23:26;86089,75;86591,12349999997;0,58;DOWN;86116,7;VA Breakout;86116,7;0;86518,65;85714,74;WIN;2;3144,0;65,25;Si;Si;15;67;1,1;38.0
2491;GALAUSDT;2025-11-30 23:24;2025-12-01 10:30;0,006848;0,007105285000000001;3,69;DOWN;0,006858;VA Breakout;0,006858;0;0,01;0,01;WIN;2;3146,0;17,36;Si;Si;667;233;3,9;31.0
2492;TRXUSDT;2025-11-30 23:50;2025-11-30 23:53;0,2761039;0,27648834999999994;0,14;UP;0,27692;VA Breakout;0,27692;0;0,28;0,28;WIN;2;3148,0;57,6;Si;Si;4;23;0,4;73.0
2493;XRPUSDT;2025-12-01 00:17;2025-12-01 01:37;2,0233;2,0396310000000004;0,8;DOWN;2,0251;VA Breakout;2,0251;0;2,04;2,01;LOSS;-1;3147,0;67,95;Si;Si;81;57;0,9;56.0
2494;ETHUSDT;2025-12-01 00:47;2025-12-01 02:38;2804,6348;2844,5601500000002;1,41;UP;2827,36;VA Breakout;2827,36;0;2817,64;2837,08;WIN;2;3149,0;63,81;Si;Si;112;179;3,0;60.0
2495;BNBUSDT;2025-12-01 01:11;2025-12-01 01:38;820,6;826,9;0,76;UP;825,8;VA Breakout;825,8;0;822,67;828,93;WIN;2;3151,0;42,52;Si;Si;28;118;1,9;65.0
2496;ADAUSDT;2025-12-01 01:19;2025-12-01 01:27;0,3829;0,3880755;1,34;DOWN;0,3835;VA Breakout;0,3835;0;0,38;0,38;WIN;2;3153,0;156,55;Si;Si;9;191;3,2;62.0
2497;SUIUSDT;2025-12-01 01:20;2025-12-01 03:38;1,3652319999999998;1,3820775000000003;1,23;DOWN;1,3678;VA Breakout;1,3678;0;1,38;1,36;LOSS;-1;3152,0;53,29;Si;Si;139;194;3,2;63.0
2498;BTCUSDT;2025-12-01 01:42;2025-12-01 03:44;85622,5;86216,4;0,69;UP;86150,7;VA Breakout;86150,7;0;85556,5;86744,9;WIN;2;3154,0;19,88;Si;Si;123;143;2,4;45.0
2499;GALAUSDT;2025-12-01 02:03;2025-12-01 02:07;0,0068387000000000005;0,006936;1,41;DOWN;0,006848;VA Breakout;0,006848;0;0,01;0,01;WIN;2;3156,0;82,47;Si;Si;5;147;2,4;61.0
2500;SUIUSDT;2025-12-01 02:04;2025-12-01 02:06;1,3673805;1,3742575000000001;0,5;DOWN;1,3683;VA Breakout;1,3683;0;1,37;1,36;WIN;2;3158,0;120,62;Si;Si;3;37;0,6;63.0
2501;BNBUSDT;2025-12-01 02:06;2025-12-01 02:10;824,991;829,3000000000001;0,52;DOWN;825,3;VA Breakout;825,3;0;826,14;824,46;LOSS;-1;3157,0;305,19;Si;Si;5;50;0,8;66.0
2502;ETHUSDT;2025-12-01 02:31;2025-12-01 02:38;2818,4789;2831,2333;0,45;UP;2830,24;VA Breakout;2830,24;0;2821,83;2838,65;WIN;2;3159,0;73,36;Si;Si;8;88;1,4;62.0
2503;DOGEUSDT;2025-12-01 02:31;2025-12-01 02:31;0,13654889999999997;0,14062315;2,94;DOWN;0,13694;VA Breakout;0,13694;0;0,14;0,14;LOSS;-1;3158,0;13439,34;Si;Si;1;406;6,8;34.0
2504;ADAUSDT;2025-12-01 02:38;2025-12-01 07:03;0,3812;0,3843;0,81;UP;0,3857;VA Breakout;0,3857;0;0,38;0,39;LOSS;-1;3157,0;19,17;Si;Si;266;77;1,3;64.0
2505;BTCUSDT;2025-12-01 02:42;2025-12-01 03:07;85982,69849999998;86344,8;0,42;UP;86404,7;VA Breakout;86404,7;0;86212,34;86597,06;WIN;2;3159,0;60,09;Si;Si;26;37;0,6;47.0
2506;SOLUSDT;2025-12-01 02:42;2025-12-01 03:07;125,75;127,23685000000002;1,18;UP;126,98;VA Breakout;126,98;0;126,58;127,38;WIN;2;3161,0;54,65;Si;Si;26;275;4,6;47.0
2507;BNBUSDT;2025-12-01 03:09;2025-12-01 03:09;830,584;832,6319999999998;0,25;DOWN;831,3;VA Breakout;831,3;0;831,99;830,61;LOSS;-1;3160,0;379,13;Si;Si;1;29;0,5;67.0
2508;TRXUSDT;2025-12-01 03:22;2025-12-01 03:23;0,27583;0,27637345;0,2;DOWN;0,27583;VA Breakout;0,27583;0;0,28;0,28;WIN;2;3162,0;53,21;Si;Si;2;66;1,1;46.0
2509;BTCUSDT;2025-12-01 03:37;2025-12-01 03:53;86347,5;86652;0,35;UP;86598;VA Breakout;86598;0;86389,58;86806,42;WIN;2;3164,0;54,53;Si;Si;17;57;0,9;66.0
2510;SUIUSDT;2025-12-01 03:37;2025-12-01 03:42;1,365032;1,3784;0,97;UP;1,3766;VA Breakout;1,3766;0;1,37;1,38;WIN;2;3166,0;103,11;Si;Si;6;59;1,0;56.0
2511;DOGEUSDT;2025-12-01 03:42;2025-12-01 04:02;0,1373081;0,13785034999999998;0,39;UP;0,13783;VA Breakout;0,13783;0;0,14;0,14;WIN;2;3168,0;38,86;Si;Si;21;62;1,0;47.0
2512;ADAUSDT;2025-12-01 04:06;2025-12-01 04:20;0,3862;0,38838350000000005;0,56;DOWN;0,3864;VA Breakout;0,3864;0;0,39;0,38;WIN;2;3170,0;108,56;Si;Si;15;66;1,1;65.0
2513;XRPUSDT;2025-12-01 04:08;2025-12-01 04:09;2,0467;2,0586404999999997;0,58;DOWN;2,0507;VA Breakout;2,0507;0;2,05;2,05;WIN;2;3172,0;443,04;Si;Si;2;84;1,4;45.0
2514;DOGEUSDT;2025-12-01 04:08;2025-12-01 04:10;0,13777;0,13826975;0,36;DOWN;0,13786;VA Breakout;0,13786;0;0,14;0,14;WIN;2;3174,0;175,13;Si;Si;3;26;0,4;44.0
2515;BTCUSDT;2025-12-01 04:09;2025-12-01 04:10;86664,6995;86888;0,26;DOWN;86690,7;VA Breakout;86690,7;0;86783,12;86598,28;WIN;2;3176,0;290,0;Si;Si;2;29;0,5;63.0
2516;BNBUSDT;2025-12-01 04:09;2025-12-01 04:26;826,9385;831,3;0,53;DOWN;827,4;VA Breakout;827,4;0;829,03;825,77;WIN;2;3178,0;157,86;Si;Si;18;52;0,8;56.0
2517;SOLUSDT;2025-12-01 04:20;2025-12-01 04:20;126,87;127,79405;0,73;DOWN;126,9;VA Breakout;126,9;0;127,09;126,71;LOSS;-1;3177,0;312,81;Si;Si;1;88;1,4;64.0
2518;GALAUSDT;2025-12-01 04:46;2025-12-01 04:46;0,00682359;0,006964;2,04;UP;0,006934;VA Breakout;0,006934;0;0,01;0,01;WIN;2;3179,0;1869,5;Si;Si;1;163;2,7;58.0
2519;SOLUSDT;2025-12-01 05:05;2025-12-01 05:50;126,83;127,39855000000001;0,45;UP;127,29;VA Breakout;127,29;0;127,0;127,58;LOSS;-1;3178,0;74,11;Si;Si;46;56;0,9;65.0
2520;XRPUSDT;2025-12-01 05:09;2025-12-01 05:11;2,0419;2,0521;0,5;DOWN;2,0433;VA Breakout;2,0433;0;2,05;2,04;WIN;2;3180,0;304,2;Si;Si;3;51;0,8;64.0
2521;TRXUSDT;2025-12-01 05:13;2025-12-01 05:51;0,27725895;0,2775582;0,11;UP;0,27766;VA Breakout;0,27766;0;0,28;0,28;LOSS;-1;3179,0;109,25;Si;Si;39;33;0,5;67.0
2522;BNBUSDT;2025-12-01 05:46;2025-12-01 05:49;822,5384999999999;825,2394999999999;0,33;UP;824,9;VA Breakout;824,9;0;823,92;825,88;WIN;2;3181,0;137,64;Si;Si;4;61;1;66.0
2523;SUIUSDT;2025-12-01 05:55;2025-12-01 06:04;1,3713860000000002;1,3811230000000003;0,71;DOWN;1,3705;VA Breakout;1,3705;0;1,38;1,37;WIN;2;3183,0;115,56;Si;Si;10;111;1,8;63.0
2524;BTCUSDT;2025-12-01 06:04;2025-12-01 06:15;86496,975;86793,4805;0,34;DOWN;86524,5;VA Breakout;86524,5;0;86632,29;86416,71;WIN;2;3185,0;247,11;Si;Si;12;78;1,3;64.0
2525;DOGEUSDT;2025-12-01 06:04;2025-12-01 07:05;0,13691195;0,13748795;0,42;DOWN;0,13686;VA Breakout;0,13686;0;0,14;0,14;WIN;2;3187,0;162,54;Si;Si;62;107;1,8;65.0
2526;ADAUSDT;2025-12-01 06:06;2025-12-01 06:11;0,38475250000000005;0,386575;0,47;DOWN;0,3849;VA Breakout;0,3849;0;0,39;0,38;WIN;2;3189,0;207,04;Si;Si;6;117;1,9;64.0
2527;ETHUSDT;2025-12-01 06:16;2025-12-01 06:16;2828,06;2845,77;0,62;UP;2842,71;VA Breakout;2842,71;0;2837,79;2847,63;LOSS;-1;3188,0;122,87;Si;Si;1;203;3,4;65.0
2528;BNBUSDT;2025-12-01 06:30;2025-12-01 07:02;824,6960000000001;826,124;0,17;DOWN;824,2;VA Breakout;824,2;0;826,18;822,22;WIN;2;3190,0;128,54;Si;Si;33;26;0,4;66.0
2529;ADAUSDT;2025-12-01 06:53;2025-12-01 07:03;0,3826;0,384728;0,55;DOWN;0,3829;VA Breakout;0,3829;0;0,38;0,38;WIN;2;3192,0;88,49;Si;Si;11;46;0,8;55.0
2530;XRPUSDT;2025-12-01 06:55;2025-12-01 07:18;2,0355169999999996;2,0445;0,44;DOWN;2,0339;VA Breakout;2,0339;0;2,04;2,03;WIN;2;3194,0;105,79;Si;Si;24;104;1,7;65.0
2531;BTCUSDT;2025-12-01 06:56;2025-12-01 07:06;86210;86506,5735;0,34;DOWN;86244,3;VA Breakout;86244,3;0;86523,88;85964,72;WIN;2;3196,0;94,27;Si;Si;11;52;0,8;61.0
2532;SOLUSDT;2025-12-01 07:08;2025-12-01 07:12;126,80045000000001;127,44004999999999;0,5;DOWN;126,75;VA Breakout;126,75;0;127,01;126,49;WIN;2;3198,0;232,41;Si;Si;5;119;2,0;64.0
2533;GALAUSDT;2025-12-01 07:29;2025-12-01 07:33;0,006808;0,006846;0,56;DOWN;0,00682;VA Breakout;0,00682;0;0,01;0,01;WIN;2;3200,0;185,69;Si;Si;5;59;1,0;63.0
2534;SUIUSDT;2025-12-01 07:38;2025-12-01 07:40;1,3441;1,3518744999999996;0,58;DOWN;1,3462;VA Breakout;1,3462;0;1,35;1,34;WIN;2;3202,0;96,62;Si;Si;3;59;1,0;61.0
2535;DOGEUSDT;2025-12-01 07:38;2025-12-01 07:40;0,13617;0,1367045;0,39;DOWN;0,13622;VA Breakout;0,13622;0;0,14;0,14;WIN;2;3204,0;93,88;Si;Si;3;34;0,6;47.0
2536;XRPUSDT;2025-12-01 09:23;2025-12-01 09:34;2,0094805000000004;2,0270799999999998;0,87;UP;2,0239;VA Breakout;2,0239;0;2,01;2,03;WIN;2;3206,0;36,04;Si;Si;12;79;1,3;57.0
2537;ADAUSDT;2025-12-01 09:32;2025-12-01 09:35;0,37661049999999996;0,3812;1,21;UP;0,3802;VA Breakout;0,3802;0;0,38;0,38;WIN;2;3208,0;46,87;Si;Si;4;87;1,4;63.0
2538;BNBUSDT;2025-12-01 09:32;2025-12-01 09:36;814,4900000000001;820,5;0,74;UP;818,6;VA Breakout;818,6;0;814,64;822,56;WIN;2;3210,0;35,44;Si;Si;5;55;0,9;65.0
2539;BTCUSDT;2025-12-01 09:33;2025-12-01 09:50;85599,4365;86291,3;0,81;UP;86300,3;VA Breakout;86300,3;0;85814,05;86786,55;LOSS;-1;3209,0;23,99;Si;Si;18;86;1,4;66.0
2540;GALAUSDT;2025-12-01 09:33;2025-12-01 09:36;0,00673785;0,006825515;1,29;UP;0,006819;VA Breakout;0,006819;0;0,01;0,01;WIN;2;3211,0;21,46;Si;Si;4;88;1,4;62.0
2541;SUIUSDT;2025-12-01 09:35;2025-12-01 09:59;1,3359;1,3550079999999998;1,42;UP;1,3486;VA Breakout;1,3486;0;1,34;1,36;LOSS;-1;3210,0;66,98;Si;Si;25;88;1,4;56.0
2542;ETHUSDT;2025-12-01 10:14;2025-12-01 10:15;2803,0046;2833,2604;1,07;DOWN;2799,31;VA Breakout;2799,31;0;2818,59;2780,03;WIN;2;3212,0;54,92;Si;Si;2;130;2,1;63.0
2543;BTCUSDT;2025-12-01 10:17;2025-12-01 10:25;85388,7;86238,05249999999;0,99;DOWN;85655,9;VA Breakout;85655,9;0;86096,76;85215,03;WIN;2;3214,0;58,45;Si;Si;9;38;0,6;42.0
2544;SOLUSDT;2025-12-01 10:20;2025-12-01 10:34;125,01;126,95;1,54;DOWN;125,31;VA Breakout;125,31;0;127,02;123,6;WIN;2;3216,0;33,9;Si;Si;15;110;1,8;38.0
2545;ADAUSDT;2025-12-01 10:21;2025-12-01 10:26;0,3766;0,3816765;1,34;DOWN;0,3782;VA Breakout;0,3782;0;0,38;0,38;WIN;2;3218,0;59,14;Si;Si;6;41;0,7;37.0
2546;XRPUSDT;2025-12-01 10:24;2025-12-01 10:34;2,0119;2,0374754999999993;1,26;DOWN;2,0149;VA Breakout;2,0149;0;2,04;1,99;WIN;2;3220,0;36,71;Si;Si;11;45;0,7;54.0
2547;DOGEUSDT;2025-12-01 10:24;2025-12-01 10:34;0,1337;0,13622589999999998;1,87;DOWN;0,13421;VA Breakout;0,13421;0;0,14;0,13;WIN;2;3222,0;37,95;Si;Si;11;140;2,3;46.0
2548;TRXUSDT;2025-12-01 11:36;2025-12-01 11:37;0,27767965;0,2783854;0,25;UP;0,2782;VA Breakout;0,2782;0;0,28;0,28;WIN;2;3224,0;144,54;Si;Si;2;46;0,8;64.0
2549;BNBUSDT;2025-12-01 11:37;2025-12-01 15:05;807,05;812,629;0,69;UP;814,2;VA Breakout;814,2;0;809,0;819,4;WIN;2;3226,0;27,87;Si;Si;209;43;0,7;66.0
2550;ADAUSDT;2025-12-01 11:52;2025-12-01 12:02;0,3720315;0,3758;1,01;DOWN;0,3725;VA Breakout;0,3725;0;0,37;0,37;LOSS;-1;3225,0;116,4;Si;Si;11;51;0,8;40.0
2551;DOGEUSDT;2025-12-01 11:52;2025-12-01 12:46;0,13244185;0,13386745000000003;1,07;DOWN;0,13262;VA Breakout;0,13262;0;0,13;0,13;LOSS;-1;3224,0;72,11;Si;Si;55;57;0,9;53.0
2552;TRXUSDT;2025-12-01 12:59;2025-12-01 13:04;0,2776551500000001;0,2780066;0,13;DOWN;0,2775;VA Breakout;0,2775;0;0,28;0,28;WIN;2;3226,0;19,93;Si;Si;6;29;0,5;66.0
2553;DOGEUSDT;2025-12-01 13:11;2025-12-01 15:04;0,13202;0,13335750000000002;1,01;UP;0,13304;VA Breakout;0,13304;0;0,13;0,13;WIN;2;3228,0;28,72;Si;Si;114;59;1,0;62.0
2554;BTCUSDT;2025-12-01 13:12;2025-12-01 13:41;84566,4335;85230,95699999998;0,78;UP;85417;VA Breakout;85417;0;84779,56;86054,44;LOSS;-1;3227,0;19,68;Si;Si;30;56;0,9;64.0
2555;GALAUSDT;2025-12-01 13:12;2025-12-01 15:05;0,00657;0,006681375000000001;1,68;UP;0,006696;VA Breakout;0,006696;0;0,01;0,01;WIN;2;3229,0;18,07;Si;Si;114;130;2,1;61.0
2556;ADAUSDT;2025-12-01 13:12;2025-12-01 16:33;0,3728;0,37616549999999993;0,9;UP;0,3777;VA Breakout;0,3777;0;0,37;0,38;WIN;2;3231,0;27,18;Si;Si;202;71;1,2;63.0
2557;BNBUSDT;2025-12-01 13:12;2025-12-01 16:26;808,869;815,3;0,79;UP;816,4;VA Breakout;816,4;0;810,09;822,71;WIN;2;3233,0;22,6;Si;Si;195;88;1,4;64.0
2558;ETHUSDT;2025-12-01 13:30;2025-12-01 13:36;2715,84635;2757,06215;1,51;UP;2746,05;VA Breakout;2746,05;0;2736,19;2755,91;LOSS;-1;3232,0;71,13;Si;Si;7;148;2,5;61.0
2559;SOLUSDT;2025-12-01 13:30;2025-12-01 13:44;123,2896;125,24;1,57;UP;124,65;VA Breakout;124,65;0;123,96;125,34;LOSS;-1;3231,0;35,18;Si;Si;15;149;2,5;61.0
2560;TRXUSDT;2025-12-01 13:54;2025-12-01 13:57;0,2758194;0,27626;0,16;UP;0,27613;VA Breakout;0,27613;0;0,28;0,28;WIN;2;3233,0;103,02;Si;Si;4;24;0,4;61.0
2561;BNBUSDT;2025-12-01 13:54;2025-12-01 13:57;812,4585;815,0415;0,32;UP;814,6;VA Breakout;814,6;0;812,83;816,37;WIN;2;3235,0;81,87;Si;Si;4;20;0,3;66.0
2562;ADAUSDT;2025-12-01 13:55;2025-12-01 13:57;0,37489600000000006;0,3779295;0,81;UP;0,3769;VA Breakout;0,3769;0;0,38;0,38;WIN;2;3237,0;83,11;Si;Si;3;39;0,6;55.0
2563;GALAUSDT;2025-12-01 13:57;2025-12-01 14:25;0,006635715;0,00669769;0,93;UP;0,006718;VA Breakout;0,006718;0;0,01;0,01;LOSS;-1;3236,0;30,3;Si;Si;29;35;0,6;63.0
2564;SUIUSDT;2025-12-01 13:57;2025-12-01 14:26;1,3063;1,3283455;1,67;UP;1,3262;VA Breakout;1,3262;0;1,31;1,34;LOSS;-1;3235,0;55,16;Si;Si;30;176;2,9;61.0
2565;DOGEUSDT;2025-12-01 13:57;2025-12-01 16:21;0,1325744;0,13354029999999997;0,73;UP;0,13359;VA Breakout;0,13359;0;0,13;0,13;WIN;2;3237,0;18,4;Si;Si;145;35;0,6;64.0
2566;ADAUSDT;2025-12-01 14:25;2025-12-01 15:04;0,3757;0,37788050000000006;0,58;DOWN;0,3752;VA Breakout;0,3752;0;0,38;0,37;LOSS;-1;3236,0;54,93;Si;Si;40;24;0,4;65.0
2567;XRPUSDT;2025-12-01 14:26;2025-12-01 15:01;1,9846945;2,0114340000000004;1,34;DOWN;1,9893;VA Breakout;1,9893;0;2,0;1,98;LOSS;-1;3235,0;73,29;Si;Si;36;200;3,3;62.0
2568;DOGEUSDT;2025-12-01 14:59;2025-12-01 14:59;0,13251;0,13332;0,61;UP;0,13317;VA Breakout;0,13317;0;0,13;0,13;WIN;2;3237,0;216,23;Si;Si;1;57;0,9;58.0
2569;XRPUSDT;2025-12-01 15:00;2025-12-01 15:02;1,987737;1,9969900000000003;0,46;UP;1,9973;VA Breakout;1,9973;0;1,99;2,0;WIN;2;3239,0;79,53;Si;Si;3;22;0,3;64.0
2570;GALAUSDT;2025-12-01 15:00;2025-12-01 15:05;0,006664;0,006725245000000001;0,91;UP;0,006729;VA Breakout;0,006729;0;0,01;0,01;WIN;2;3241,0;38,43;Si;Si;6;59;1,0;63.0
2571;SOLUSDT;2025-12-01 15:00;2025-12-01 15:03;123,28110000000001;124,05574999999999;0,63;UP;123,99;VA Breakout;123,99;0;123,61;124,37;WIN;2;3243,0;65,68;Si;Si;4;43;0,7;64.0
2572;ADAUSDT;2025-12-01 15:00;2025-12-01 15:05;0,37490799999999996;0,3765925;0,45;UP;0,3768;VA Breakout;0,3768;0;0,38;0,38;WIN;2;3245,0;60,94;Si;Si;6;25;0,4;64.0
2573;ETHUSDT;2025-12-01 15:01;2025-12-01 15:05;2728,56;2752,2477;0,86;UP;2750,94;VA Breakout;2750,94;0;2743,7;2758,18;WIN;2;3247,0;96,15;Si;Si;5;62;1,0;64.0
2574;BTCUSDT;2025-12-01 16:02;2025-12-01 16:20;85115,90800000001;85746,7;0,74;UP;85538,7;VA Breakout;85538,7;0;85183,66;85893,74;WIN;2;3249,0;34,99;Si;Si;19;41;0,7;65.0
2575;ETHUSDT;2025-12-01 16:06;2025-12-01 16:21;2743,49;2765,81;0,81;UP;2763,72;VA Breakout;2763,72;0;2744,62;2782,82;WIN;2;3251,0;35,8;Si;Si;16;53;0,9;64.0
2576;GALAUSDT;2025-12-01 16:19;2025-12-01 16:21;0,0067334050000000005;0,006799;0,97;UP;0,006782;VA Breakout;0,006782;0;0,01;0,01;WIN;2;3253,0;39,56;Si;Si;3;60;1,0;63.0
2577;ADAUSDT;2025-12-01 16:19;2025-12-01 16:21;0,37603100000000006;0,3793;0,87;UP;0,3785;VA Breakout;0,3785;0;0,38;0,38;WIN;2;3255,0;74,62;Si;Si;3;65;1,1;63.0
2578;DOGEUSDT;2025-12-01 16:19;2025-12-01 16:20;0,13334015;0,13448;0,85;UP;0,13416;VA Breakout;0,13416;0;0,13;0,13;WIN;2;3257,0;55,65;Si;Si;2;64;1,1;64.0
2579;BNBUSDT;2025-12-01 16:19;2025-12-01 16:21;815,0495;819,2;0,51;UP;818,5;VA Breakout;818,5;0;816,02;820,98;WIN;2;3259,0;56,64;Si;Si;3;60;1,0;65.0
2580;XRPUSDT;2025-12-01 16:20;2025-12-01 16:27;2,0030565;2,0229;0,99;UP;2,022;VA Breakout;2,022;0;2,01;2,03;WIN;2;3261,0;35,41;Si;Si;8;67;1,1;64.0
2581;SUIUSDT;2025-12-01 16:20;2025-12-01 16:34;1,3205140000000002;1,3313;0,81;UP;1,3325;VA Breakout;1,3325;0;1,32;1,34;WIN;2;3263,0;63,73;Si;Si;15;68;1,1;64.0
2582;SOLUSDT;2025-12-01 16:20;2025-12-01 16:26;124,04135000000002;124,88;0,67;UP;124,88;VA Breakout;124,88;0;124,27;125,49;WIN;2;3265,0;39,43;Si;Si;7;66;1,1;64.0
2583;BTCUSDT;2025-12-01 17:00;2025-12-01 17:05;86171,971;86520;0,4;UP;86495,5;VA Breakout;86495,5;0;86295,75;86695,25;WIN;2;3267,0;57,41;Si;Si;6;31;0,5;69.0
2584;SOLUSDT;2025-12-01 17:00;2025-12-01 17:05;125,50500000000001;126,26;0,6;UP;126,1;VA Breakout;126,1;0;125,49;126,71;WIN;2;3269,0;37,4;Si;Si;6;29;0,5;54.0
2585;ADAUSDT;2025-12-01 17:00;2025-12-01 17:04;0,3804;0,38236049999999994;0,51;UP;0,3823;VA Breakout;0,3823;0;0,38;0,38;WIN;2;3271,0;108,66;Si;Si;5;36;0,6;65.0
2586;ETHUSDT;2025-12-01 17:01;2025-12-01 17:09;2782,487;2797,8662000000004;0,55;UP;2799,2;VA Breakout;2799,2;0;2787,69;2810,71;WIN;2;3273,0;56,31;Si;Si;9;37;0,6;65.0
2587;SUIUSDT;2025-12-01 17:01;2025-12-01 17:05;1,3387;1,3459649999999999;0,54;UP;1,347;VA Breakout;1,347;0;1,34;1,35;WIN;2;3275,0;118,37;Si;Si;5;29;0,5;65.0
2588;DOGEUSDT;2025-12-01 17:03;2025-12-01 17:05;0,13472;0,1354158;0,52;UP;0,13538;VA Breakout;0,13538;0;0,14;0,14;WIN;2;3277,0;71,19;Si;Si;3;37;0,6;41.0
2589;BTCUSDT;2025-12-01 17:41;2025-12-01 18:51;86231,1;86573,69099999999;0,4;UP;86622;VA Breakout;86622;0;86305,27;86938,73;LOSS;-1;3276,0;35,81;Si;Si;71;30;0,5;66.0
2590;ADAUSDT;2025-12-01 17:44;2025-12-01 17:46;0,3809615;0,383;0,53;UP;0,3827;VA Breakout;0,3827;0;0,38;0,38;WIN;2;3278,0;93,7;Si;Si;3;32;0,5;48.0
2591;DOGEUSDT;2025-12-01 17:44;2025-12-01 17:45;0,13522145;0,13587;0,48;UP;0,13578;VA Breakout;0,13578;0;0,14;0,14;WIN;2;3280,0;66,51;Si;Si;2;44;0,7;45.0
2592;BNBUSDT;2025-12-01 17:44;2025-12-01 17:47;824,5;828,1;0,44;UP;827,5;VA Breakout;827,5;0;825,5;829,5;WIN;2;3282,0;65,8;Si;Si;4;41;0,7;55.0
2593;SUIUSDT;2025-12-01 18:26;2025-12-01 20:06;1,3391;1,3507;0,86;UP;1,3489;VA Breakout;1,3489;0;1,34;1,36;WIN;2;3284,0;74,81;Si;Si;101;72;1,2;63.0
2594;ETHUSDT;2025-12-01 19:04;2025-12-01 19:07;2789,49435;2812,31;0,81;DOWN;2793,21;VA Breakout;2793,21;0;2801,46;2784,96;LOSS;-1;3283,0;127,58;Si;Si;4;96;1,6;64.0
2595;XRPUSDT;2025-12-01 19:20;2025-12-01 20:05;2,0199;2,0420015;1,09;DOWN;2,0175;VA Breakout;2,0175;0;2,03;2,01;LOSS;-1;3282,0;76,8;Si;Si;46;154;2,5;63.0
2596;GALAUSDT;2025-12-01 19:53;2025-12-01 19:58;0,006731;0,00677739;0,69;DOWN;0,006742;VA Breakout;0,006742;0;0,01;0,01;WIN;2;3284,0;109,25;Si;Si;6;64;1,1;64.0
2597;SOLUSDT;2025-12-01 20:01;2025-12-01 20:06;126,10315000000001;127,39;1,02;UP;127,28;VA Breakout;127,28;0;126,56;128,0;WIN;2;3286,0;30,0;Si;Si;6;163;2,7;58.0
2598;SUIUSDT;2025-12-01 20:04;2025-12-01 20:06;1,340069;1,3523;0,91;UP;1,3507;VA Breakout;1,3507;0;1,35;1,36;WIN;2;3288,0;145,92;Si;Si;3;92;1,5;62.0
2599;ADAUSDT;2025-12-01 20:04;2025-12-01 20:06;0,3845;0,38739599999999996;0,75;UP;0,3872;VA Breakout;0,3872;0;0,39;0,39;WIN;2;3290,0;79,1;Si;Si;3;102;1,7;63.0
2600;ETHUSDT;2025-12-01 20:05;2025-12-01 20:06;2785,53;2802,1566;0,6;UP;2802,89;VA Breakout;2802,89;0;2791,25;2814,53;WIN;2;3292,0;55,39;Si;Si;2;76;1,2;65.0
