
[BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672549200000 (2023-01-01T05:00:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672562400000 (2023-01-01T08:40:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672562700000 (2023-01-01T08:45:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672563000000 (2023-01-01T08:50:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672563300000 (2023-01-01T08:55:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672563600000 (2023-01-01T09:00:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672563900000 (2023-01-01T09:05:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672564200000 (2023-01-01T09:10:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672564500000 (2023-01-01T09:15:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672564800000 (2023-01-01T09:20:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672565100000 (2023-01-01T09:25:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672565400000 (2023-01-01T09:30:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672565700000 (2023-01-01T09:35:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672566000000 (2023-01-01T09:40:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672566300000 (2023-01-01T09:45:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672566600000 (2023-01-01T09:50:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672566900000 (2023-01-01T09:55:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672567200000 (2023-01-01T10:00:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672567500000 (2023-01-01T10:05:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672567800000 (2023-01-01T10:10:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672568100000 (2023-01-01T10:15:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672568400000 (2023-01-01T10:20:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672568700000 (2023-01-01T10:25:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672569000000 (2023-01-01T10:30:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672569300000 (2023-01-01T10:35:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672569600000 (2023-01-01T10:40:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672569900000 (2023-01-01T10:45:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672570200000 (2023-01-01T10:50:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672570500000 (2023-01-01T10:55:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672570800000 (2023-01-01T11:00:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672571100000 (2023-01-01T11:05:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672571400000 (2023-01-01T11:10:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672571700000 (2023-01-01T11:15:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672572000000 (2023-01-01T11:20:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672572300000 (2023-01-01T11:25:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672572600000 (2023-01-01T11:30:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672572900000 (2023-01-01T11:35:00.000Z)
